age,banking_seniority_years,client_status_is_new,interaction_frequency_rare,dependents_count,has_spouse,spouse_income,is_married,is_employed_cdi,is_unemployed,job_seniority_years,job_stability_high,job_stability_low,monthly_income,monthly_expenses,existing_debt,debt_monthly_payment,debt_ratio,available_savings,has_banking_incidents,major_banking_incidents,amount_requested,duration_months,is_real_estate,is_investment,is_comfort_expense,stress_level,urgency_level,project_clarity,engagement_level,low_coherence,external_pressure,short_term_only,risk_professional_instability,risk_high_debt,risk_spouse_dependency,risk_non_priority,risk_excessive_urgency,risk_incoherent,total_risk_flags,global_risk_high,repayment_capacity_insufficient,expense_ratio,credit_to_income_ratio,default
41,5.2,0,0,2,0,0.0,0,0,0,4.8,0,0,1090.29,1357.2,0.0,0.0,0.0,11844.74,0,0,2318.04,36,1,1,0,4,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1.245,0.177,0
21,0.2,1,0,1,1,2487.48,1,1,0,14.9,1,0,3107.7,2408.88,28249.26,1367.69,0.44,3067.97,0,0,6832.38,60,0,1,0,1,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0.775,0.183,0
20,2.8,0,0,0,1,2869.74,1,0,1,0.0,0,1,909.74,611.68,48086.51,1298.58,1.427,18928.69,0,0,3087.4,24,0,0,0,1,3,1,3,0,0,1,1,1,1,0,0,0,3,1,1,0.672,0.283,1
43,9.0,0,1,1,1,3343.73,1,0,0,0.2,0,1,1608.04,1191.51,14183.41,595.97,0.371,2577.22,0,0,7150.12,12,1,0,1,2,3,1,1,0,0,1,1,0,1,1,0,0,3,1,0,0.741,0.371,1
57,12.5,0,1,2,0,0.0,0,0,0,1.4,0,1,1519.66,1465.02,0.0,0.0,0.0,5344.75,0,0,4971.21,24,0,0,0,2,5,1,5,0,0,1,1,0,0,0,1,0,2,0,0,0.964,0.273,0
28,4.1,0,0,1,1,2325.64,1,0,0,9.3,1,0,1111.48,878.28,41511.72,759.36,0.683,3931.86,0,0,2470.04,36,0,0,0,2,3,5,1,0,0,0,0,1,1,0,0,0,2,0,1,0.79,0.185,0
27,9.0,0,0,2,1,1738.26,1,0,0,3.9,0,0,2338.12,1733.39,0.0,0.0,0.0,191.48,0,0,8537.21,12,1,0,0,5,4,3,3,1,1,0,0,0,0,0,0,1,1,0,0,0.741,0.304,0
18,0.0,1,1,2,0,0.0,0,0,0,4.7,0,0,1316.85,1176.26,0.0,0.0,0.0,38464.2,0,0,2347.67,24,1,0,0,3,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0.893,0.149,0
49,3.3,0,0,3,1,1383.73,1,1,0,4.1,0,0,3713.06,2576.92,23543.05,1199.15,0.323,993.45,0,0,10594.72,60,0,0,1,1,1,2,3,1,0,1,0,0,0,1,0,1,2,0,0,0.694,0.238,0
47,0.9,1,0,2,1,1608.92,1,1,0,4.0,0,0,2817.1,2155.04,0.0,0.0,0.0,11852.83,0,0,1020.37,48,0,0,0,2,5,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0.765,0.03,0
67,2.8,0,0,1,0,0.0,0,0,1,0.0,0,1,1185.51,1028.29,12882.91,237.66,0.2,8271.91,0,0,1493.2,60,0,0,0,3,2,3,3,1,0,0,1,0,0,0,0,1,2,0,0,0.867,0.105,0
52,0.3,1,0,1,0,0.0,0,1,0,4.9,0,0,4217.75,2498.96,0.0,0.0,0.0,7656.83,0,0,2453.44,36,0,0,0,4,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0.592,0.048,0
35,7.0,0,0,1,0,0.0,0,1,0,19.7,1,0,1673.95,1003.48,0.0,0.0,0.0,988.38,1,1,16496.09,48,0,0,0,3,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0.599,0.821,1
32,1.7,0,1,4,1,2433.29,1,1,0,4.6,0,0,3185.69,3070.3,14835.3,1165.81,0.366,16764.23,0,0,12732.7,36,0,0,0,5,4,1,3,1,1,1,0,0,0,0,0,1,1,0,0,0.964,0.333,0
52,14.5,0,1,3,0,0.0,0,1,0,6.0,1,0,2135.43,1764.04,0.0,0.0,0.0,1459.13,0,0,19078.37,84,0,0,0,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0.826,0.745,0
43,2.8,0,0,1,1,2651.73,1,1,0,4.5,0,0,4568.24,2458.98,6386.79,296.17,0.065,10497.0,0,0,13798.21,12,0,0,0,2,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0.538,0.252,0
33,15.0,0,1,3,1,2691.52,1,0,0,3.9,0,0,2385.8,2386.03,27029.55,1768.25,0.741,2319.02,1,0,1825.98,36,0,0,1,1,2,3,5,0,0,0,0,1,0,1,0,0,2,0,1,1.0,0.064,0
52,3.5,0,0,0,1,2848.87,1,1,0,3.5,0,0,3465.58,1595.31,0.0,0.0,0.0,2618.14,0,0,14390.15,12,0,0,1,2,1,1,5,1,0,1,0,0,0,1,0,1,2,0,0,0.46,0.346,0
46,10.7,0,1,2,0,0.0,0,1,0,1.9,0,1,1961.14,1531.52,0.0,0.0,0.0,3834.55,0,0,11375.03,48,0,1,1,4,2,1,2,0,0,1,1,0,0,1,0,0,2,0,0,0.781,0.483,0
34,1.9,0,1,0,1,2746.61,1,0,0,10.8,1,0,800.0,402.75,0.0,0.0,0.0,2676.58,0,0,3663.66,36,1,0,0,5,1,5,2,0,0,0,0,0,1,0,0,0,1,0,0,0.503,0.382,0
18,0.0,1,0,1,0,0.0,0,0,0,10.7,1,0,2250.83,1593.42,0.0,0.0,0.0,1190.62,0,0,2428.07,24,0,0,0,4,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.708,0.09,0
62,6.1,0,0,2,0,0.0,0,0,0,5.0,0,0,2311.69,1893.97,0.0,0.0,0.0,4652.43,0,0,2401.2,48,0,0,1,2,1,5,1,1,0,0,0,0,0,1,0,1,2,0,0,0.819,0.087,0
35,0.4,1,0,2,1,1622.88,1,1,0,6.4,1,0,3838.24,2752.09,41426.64,789.38,0.206,3318.86,0,0,4059.72,24,1,1,0,5,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0.717,0.088,0
57,0.2,1,0,0,1,2623.69,1,0,1,0.0,0,1,1036.01,554.41,0.0,0.0,0.0,22649.27,0,0,2695.55,48,0,0,0,4,4,3,2,0,1,0,1,0,1,0,0,0,2,0,0,0.535,0.217,0
38,2.4,0,1,3,0,0.0,0,1,0,0.5,0,1,1339.52,1656.04,0.0,0.0,0.0,2155.48,0,0,21072.23,48,0,0,1,3,4,1,4,0,0,1,1,0,0,1,0,0,2,0,0,1.236,1.311,0
47,2.8,0,1,3,1,1327.03,1,0,0,1.8,0,1,3312.43,2608.76,0.0,0.0,0.0,1025.12,0,0,2908.92,60,1,0,1,1,2,2,2,0,0,1,1,0,0,1,0,0,2,0,0,0.788,0.073,0
53,1.6,0,1,1,1,2977.43,1,1,0,2.0,0,1,2182.6,1627.88,0.0,0.0,0.0,4523.09,0,0,3017.99,48,1,0,1,4,2,5,4,0,0,0,1,0,0,1,0,0,2,0,0,0.746,0.115,0
44,0.2,1,1,1,1,1248.16,1,0,0,2.0,0,1,2268.05,1376.65,0.0,0.0,0.0,348.12,0,0,6329.17,84,0,0,1,2,3,5,3,0,0,0,1,0,0,1,0,0,2,0,0,0.607,0.233,1
27,0.1,1,0,2,1,2304.74,1,1,0,5.3,1,0,3622.07,2877.16,0.0,0.0,0.0,9073.7,0,0,14230.55,36,0,1,0,1,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0.794,0.327,0
30,1.3,0,0,3,1,3725.89,1,1,0,3.8,0,0,3625.51,2995.35,0.0,0.0,0.0,3032.69,0,0,9978.47,48,0,1,0,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.826,0.229,0
44,4.6,0,0,2,1,1682.42,1,0,0,9.1,1,0,2418.46,2075.0,40534.92,697.39,0.288,3838.65,0,0,14252.59,36,0,0,0,4,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0.858,0.491,0
39,0.4,1,1,3,1,2138.67,1,0,0,1.2,0,1,2503.62,2116.65,49867.42,3710.03,1.482,11382.92,0,0,2582.59,84,0,0,0,4,4,5,4,0,1,0,1,1,0,0,0,0,2,0,1,0.845,0.086,0
32,1.2,0,0,1,0,0.0,0,1,0,0.9,0,1,2822.31,1553.62,38446.04,657.73,0.233,2896.78,0,0,3010.45,24,0,0,0,1,4,5,5,1,0,0,1,0,0,0,0,1,2,0,0,0.55,0.089,0
52,8.3,0,0,1,1,965.52,1,1,0,8.1,1,0,2849.9,1557.22,0.0,0.0,0.0,3521.13,0,0,1570.1,36,0,0,0,1,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0.546,0.046,0
49,4.3,0,1,2,1,2815.04,1,0,0,22.8,1,0,800.0,1133.48,0.0,0.0,0.0,1085.6,0,0,4712.98,36,1,0,1,2,4,3,1,0,0,0,0,0,1,1,0,0,2,0,0,1.417,0.491,0
60,11.0,0,1,2,1,3378.1,1,1,0,17.6,1,0,3038.3,2665.12,15411.96,841.29,0.277,9644.89,0,0,4796.0,36,1,0,0,1,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0.877,0.132,0
54,6.5,0,0,1,1,4483.51,1,1,0,7.0,1,0,5267.18,3392.06,4568.69,151.92,0.029,1320.19,0,0,1626.85,24,0,1,1,3,2,3,5,0,0,0,0,0,0,1,0,0,1,0,0,0.644,0.026,0
42,7.1,0,0,1,0,0.0,0,1,0,38.6,1,0,2473.75,1903.65,0.0,0.0,0.0,154.69,0,0,14923.17,24,0,0,1,2,4,5,4,0,0,0,0,0,0,1,0,0,1,0,0,0.77,0.503,0
47,1.2,0,0,1,1,3105.91,1,0,0,1.0,0,1,2179.88,1571.37,0.0,0.0,0.0,285.63,0,0,7247.21,48,0,0,1,2,5,5,3,0,0,0,1,0,0,1,1,0,3,1,0,0.721,0.277,0
31,0.2,1,1,2,1,1536.25,1,1,0,4.7,0,0,1827.74,1796.13,44473.05,936.76,0.513,1624.94,0,0,12301.83,84,0,0,1,4,3,2,4,0,0,1,0,1,0,1,0,0,2,0,0,0.983,0.561,1
20,2.1,0,1,3,0,0.0,0,1,0,13.2,1,0,2607.53,1991.36,0.0,0.0,0.0,888.41,0,0,5261.48,24,0,0,1,2,3,3,5,1,0,0,0,0,0,1,0,1,2,0,0,0.764,0.168,0
18,0.0,1,0,3,0,0.0,0,0,0,9.7,1,0,3016.86,2373.8,0.0,0.0,0.0,566.16,0,0,2791.42,48,1,0,1,4,5,5,1,1,1,0,0,0,0,1,1,1,3,1,0,0.787,0.077,0
49,4.4,0,0,1,0,0.0,0,1,0,0.1,0,1,4372.06,2811.42,0.0,0.0,0.0,10318.6,0,0,2715.92,36,1,0,0,5,2,5,5,0,0,0,1,0,0,0,0,0,1,0,0,0.643,0.052,0
59,19.7,0,0,0,1,2838.67,1,1,0,0.9,0,1,5080.77,2898.03,0.0,0.0,0.0,13928.63,0,0,4662.1,24,0,0,0,5,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0.57,0.076,0
45,8.7,0,1,1,0,0.0,0,1,0,8.2,1,0,1921.94,1117.6,0.0,0.0,0.0,3290.18,0,0,2953.26,24,0,0,1,3,5,1,5,0,0,1,0,0,0,1,1,0,2,0,0,0.581,0.128,0
33,2.7,0,1,3,0,0.0,0,1,0,5.3,1,0,3225.7,2789.52,0.0,0.0,0.0,13162.52,0,0,2761.88,36,1,0,0,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.865,0.071,0
30,0.2,1,0,1,1,2448.75,1,0,0,3.8,0,0,2423.91,1660.63,0.0,0.0,0.0,1222.83,0,0,3409.59,72,0,0,0,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.685,0.117,0
40,0.3,1,0,1,0,0.0,0,1,0,0.5,0,1,2780.58,2063.69,0.0,0.0,0.0,2934.07,0,0,4577.3,48,0,1,0,4,4,5,2,0,1,0,1,0,0,0,0,0,1,0,0,0.742,0.137,0
18,0.0,1,0,0,0,0.0,0,1,0,19.2,1,0,3143.59,2168.21,0.0,0.0,0.0,6516.59,0,0,11309.29,72,0,0,0,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0.3,0
47,5.8,0,0,3,0,0.0,0,1,0,1.3,0,1,3450.6,2712.11,0.0,0.0,0.0,937.29,0,0,1101.19,48,1,0,0,1,1,3,4,0,0,0,1,0,0,0,0,0,1,0,0,0.786,0.027,1
47,14.8,0,0,1,0,0.0,0,1,0,0.2,0,1,2489.3,1987.94,0.0,0.0,0.0,2723.67,0,0,6954.25,72,1,0,0,2,4,4,5,0,0,0,1,0,0,0,0,0,1,0,0,0.799,0.233,1
48,0.3,1,0,2,1,2531.67,1,1,0,0.5,0,1,1894.74,1591.23,0.0,0.0,0.0,1253.74,0,0,3652.74,12,0,0,0,5,2,5,4,0,0,0,1,0,0,0,0,0,1,0,0,0.84,0.161,0
37,2.0,0,0,2,0,0.0,0,1,0,8.2,1,0,2393.5,1664.57,0.0,0.0,0.0,2239.84,0,0,7077.84,48,0,0,0,2,5,3,5,0,0,0,0,0,0,0,1,0,1,0,0,0.695,0.246,0
31,0.6,1,1,3,1,2206.61,1,1,0,3.9,0,0,3467.83,2372.46,0.0,0.0,0.0,22905.52,0,0,25978.27,36,0,0,0,3,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0.684,0.624,0
35,3.0,0,1,2,1,3698.22,1,1,0,0.1,0,1,1329.99,1183.54,0.0,0.0,0.0,4621.52,0,0,3212.07,24,0,0,0,4,5,2,2,0,1,1,1,0,1,0,1,0,3,1,0,0.89,0.201,0
38,0.5,1,1,0,0,0.0,0,0,0,14.4,1,0,1771.49,1115.59,0.0,0.0,0.0,6.74,0,0,8492.49,24,0,0,0,5,1,4,2,1,0,0,0,0,0,0,0,1,1,0,0,0.63,0.399,0
39,2.1,0,0,3,0,0.0,0,1,0,0.1,0,1,2814.38,2049.27,22467.12,586.44,0.208,959.72,0,0,3799.54,48,1,0,1,4,4,5,5,1,1,0,1,0,0,1,0,1,3,1,0,0.728,0.113,1
19,2.0,0,0,0,1,3346.98,1,1,0,3.7,0,0,3603.25,2297.64,34622.39,603.13,0.167,1753.64,0,0,6238.7,24,0,0,0,4,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0.638,0.144,0
42,0.5,1,0,2,1,3017.19,1,1,0,0.0,0,1,2083.73,1592.57,0.0,0.0,0.0,3885.9,0,0,14535.57,84,0,0,0,1,2,5,5,0,0,0,1,0,0,0,0,0,1,0,0,0.764,0.581,0
36,0.5,1,0,4,0,0.0,0,1,0,10.3,1,0,2380.93,2863.48,0.0,0.0,0.0,8369.18,0,0,2555.05,48,0,0,0,3,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1.203,0.089,0
20,2.4,0,1,3,1,3096.02,1,1,0,0.1,0,1,4439.45,3054.74,0.0,0.0,0.0,4799.98,0,0,3878.34,84,0,0,0,4,1,4,3,0,0,0,1,0,0,0,0,0,1,0,0,0.688,0.073,0
37,3.2,0,0,0,0,0.0,0,0,0,3.7,0,0,1460.86,846.68,9388.14,159.4,0.109,3934.79,0,0,1450.67,60,0,1,1,4,2,4,3,0,0,0,0,0,0,1,0,0,1,0,0,0.58,0.083,0
43,18.5,0,1,1,1,2640.4,1,1,0,13.3,1,0,1809.8,1224.82,0.0,0.0,0.0,7803.59,0,0,11729.77,36,0,0,0,1,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0.677,0.54,0
26,0.6,1,1,1,0,0.0,0,0,0,2.9,0,0,800.0,775.58,0.0,0.0,0.0,8402.61,0,0,6770.87,24,0,0,0,3,4,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0.969,0.705,0
41,0.2,1,1,2,0,0.0,0,1,0,2.3,0,0,2144.43,1798.72,30453.01,1592.62,0.743,944.23,1,0,2159.54,60,0,0,0,2,1,4,3,0,0,0,0,1,0,0,0,0,1,0,1,0.839,0.084,0
23,1.1,0,1,1,1,1691.17,1,1,0,2.5,0,0,4268.91,2608.86,0.0,0.0,0.0,27173.93,0,0,6958.41,60,0,0,0,1,5,4,5,0,0,0,0,0,0,0,1,0,1,0,0,0.611,0.136,0
63,2.4,0,0,2,1,1834.35,1,1,0,1.2,0,1,2392.65,2146.0,30224.02,1044.05,0.436,8041.78,0,0,4620.34,60,0,0,0,3,4,4,3,0,0,0,1,0,0,0,0,0,1,0,0,0.897,0.161,0
56,3.7,0,0,2,0,0.0,0,1,0,0.9,0,1,3554.22,2218.37,0.0,0.0,0.0,2444.56,0,0,6179.27,36,0,0,0,4,3,5,3,1,0,0,1,0,0,0,0,1,2,0,0,0.624,0.145,0
18,0.0,1,1,2,1,4182.94,1,1,0,14.6,1,0,3596.4,2947.19,0.0,0.0,0.0,401.65,0,0,1325.99,24,1,0,1,2,5,3,4,1,0,0,0,0,0,1,1,1,3,1,0,0.819,0.031,1
41,5.5,0,1,1,1,2210.95,1,1,0,1.0,0,1,2935.82,1561.01,30769.27,655.01,0.223,1894.34,0,0,3783.43,24,1,0,0,2,4,5,2,0,0,0,1,0,0,0,0,0,1,0,0,0.532,0.107,0
37,9.3,0,0,2,1,2438.11,1,1,0,6.7,1,0,4758.42,3377.41,0.0,0.0,0.0,1083.16,0,0,10411.36,24,0,0,0,5,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0.182,0
28,5.6,0,1,2,0,0.0,0,1,0,7.3,1,0,3508.57,2460.3,0.0,0.0,0.0,2630.42,0,0,18114.46,24,1,0,0,5,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0.701,0.43,0
27,0.4,1,1,1,1,1928.6,1,1,0,6.0,1,0,4184.21,2491.36,0.0,0.0,0.0,3599.25,0,0,2550.66,36,0,1,0,4,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0.595,0.051,0
37,0.5,1,0,0,0,0.0,0,1,0,0.3,0,1,3319.89,1358.76,19359.06,1074.43,0.324,1462.55,0,0,4746.04,12,0,0,0,3,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0.409,0.119,0
18,0.5,1,0,0,0,0.0,0,1,0,4.4,0,0,4920.37,2088.56,0.0,0.0,0.0,942.68,0,0,1847.68,24,0,0,1,4,1,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0.424,0.031,0
47,6.1,0,1,3,1,957.02,1,0,0,0.1,0,1,1333.09,1486.4,17347.67,1176.78,0.883,740.35,0,0,8430.06,72,0,0,0,5,2,4,1,0,0,0,1,1,0,0,0,0,2,0,1,1.115,0.527,1
23,5.8,0,1,3,0,0.0,0,0,0,7.3,1,0,1667.83,1913.2,20890.66,1143.16,0.685,5569.27,0,0,1638.79,36,0,0,0,5,3,3,4,0,0,0,0,1,0,0,0,0,1,0,1,1.147,0.082,1
44,7.6,0,1,1,1,1293.45,1,1,0,3.3,0,0,1843.02,1097.48,0.0,0.0,0.0,1905.88,0,0,3634.13,60,1,0,0,2,5,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0.595,0.164,0
48,1.4,0,0,0,0,0.0,0,1,0,2.9,0,0,3249.63,1529.56,43820.08,1692.34,0.521,7644.26,0,0,3119.52,84,0,0,0,3,3,3,5,1,0,0,0,1,0,0,0,1,2,0,0,0.471,0.08,0
54,2.4,0,0,3,1,2433.03,1,1,0,6.4,1,0,5485.19,3852.51,41819.01,908.11,0.166,556.9,0,0,6074.29,48,0,0,1,4,2,2,2,1,0,1,0,0,0,1,0,1,2,0,0,0.702,0.092,0
52,1.6,0,0,3,0,0.0,0,0,0,2.5,0,0,3162.09,2296.94,0.0,0.0,0.0,3929.13,1,0,1644.82,36,0,1,0,5,1,3,2,1,0,0,0,0,0,0,0,1,1,0,0,0.726,0.043,0
24,4.5,0,0,1,1,2908.18,1,1,0,2.7,0,0,2515.21,1651.7,0.0,0.0,0.0,6973.94,0,0,10069.55,84,0,1,0,1,5,1,5,0,0,1,0,0,0,0,1,0,1,0,0,0.657,0.334,0
19,1.9,0,0,1,1,3163.5,1,0,0,6.4,1,0,2720.46,1577.4,16769.74,709.85,0.261,379.03,0,0,2251.93,48,1,0,0,2,2,1,5,1,0,1,0,0,0,0,0,1,1,0,0,0.58,0.069,0
49,6.7,0,1,3,1,3063.34,1,1,0,3.8,0,0,4121.11,2595.05,17394.78,446.06,0.108,1638.67,0,0,4055.45,60,0,0,1,4,2,3,3,1,0,0,0,0,0,1,0,1,2,0,0,0.63,0.082,0
50,0.4,1,1,4,0,0.0,0,1,0,1.0,0,1,2322.48,2285.01,0.0,0.0,0.0,2887.03,1,0,4497.2,48,0,0,0,2,2,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0.984,0.161,0
28,2.0,0,0,2,0,0.0,0,0,0,0.6,0,1,2792.64,1861.05,0.0,0.0,0.0,6694.77,0,0,2604.12,24,0,0,0,1,1,3,4,0,0,0,1,0,0,0,0,0,1,0,0,0.666,0.078,0
18,0.0,1,1,2,0,0.0,0,1,0,6.0,1,0,2764.87,2394.25,21737.8,495.83,0.179,629.08,0,0,1653.79,48,0,0,1,5,4,3,2,0,1,0,0,0,0,1,0,0,1,0,0,0.866,0.05,0
40,8.8,0,0,2,1,4006.47,1,1,0,7.3,1,0,4434.54,2972.85,0.0,0.0,0.0,6846.55,0,0,14871.24,48,1,0,0,4,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0.67,0.279,0
34,16.8,0,1,2,1,1287.43,1,1,0,3.7,0,0,3801.51,2340.9,0.0,0.0,0.0,3198.18,0,0,10741.31,36,0,0,0,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0.616,0.235,0
22,3.9,0,0,3,0,0.0,0,1,0,8.4,1,0,3221.88,2520.13,0.0,0.0,0.0,4224.61,0,0,2265.13,36,0,0,1,2,4,5,5,0,0,0,0,0,0,1,0,0,1,0,0,0.782,0.059,0
49,7.1,0,0,4,1,3260.01,1,1,0,1.5,0,1,3243.0,2949.64,0.0,0.0,0.0,6811.04,0,0,1124.36,84,0,0,0,2,3,1,4,0,0,1,1,0,0,0,0,0,1,0,0,0.91,0.029,0
29,2.1,0,0,3,0,0.0,0,0,0,14.2,1,0,3114.76,2898.21,20962.56,1449.63,0.465,2569.79,0,0,8677.07,36,1,0,0,1,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0.93,0.232,0
39,0.6,1,0,1,1,2258.16,1,0,0,1.8,0,1,2033.88,1490.81,34003.11,930.91,0.458,2799.77,0,0,7626.41,12,0,0,0,4,2,4,4,0,0,0,1,0,0,0,0,0,1,0,0,0.733,0.312,0
50,18.5,0,0,1,1,3108.68,1,1,0,11.4,1,0,2650.56,2008.88,0.0,0.0,0.0,2501.37,0,0,2649.02,60,0,1,0,3,5,3,3,1,0,0,0,0,0,0,1,1,2,0,0,0.758,0.083,0
66,1.1,0,0,0,0,0.0,0,1,0,9.8,1,0,3570.51,2142.58,0.0,0.0,0.0,15300.83,0,0,5112.51,24,0,0,0,3,1,4,4,1,0,0,0,0,0,0,0,1,1,0,0,0.6,0.119,0
49,6.2,0,1,2,0,0.0,0,1,0,6.4,1,0,2452.72,1939.58,0.0,0.0,0.0,1430.54,0,0,2193.52,24,0,0,1,4,5,2,4,0,1,1,0,0,0,1,1,0,2,0,0,0.791,0.075,0
49,0.7,1,0,3,0,0.0,0,1,0,6.4,1,0,3617.24,3254.55,17167.86,324.5,0.09,208.98,0,0,3046.63,24,0,0,0,1,1,3,2,1,0,0,0,0,0,0,0,1,1,0,0,0.9,0.07,0
42,9.1,0,0,0,1,1712.01,1,1,0,0.3,0,1,3198.68,2079.94,0.0,0.0,0.0,231.01,0,0,3345.37,36,0,0,0,2,5,4,5,1,0,0,1,0,0,0,1,1,3,1,0,0.65,0.087,0
48,16.9,0,1,3,1,1648.62,1,1,0,3.0,0,0,3995.21,3075.81,15532.08,569.65,0.143,12927.51,0,0,9886.28,36,0,0,0,2,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0.77,0.206,0
39,6.8,0,0,3,1,2168.31,1,1,0,6.9,1,0,3944.01,3426.58,0.0,0.0,0.0,3853.82,0,0,2252.27,24,1,0,0,4,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.869,0.048,0
51,6.0,0,1,4,1,2203.6,1,0,0,1.2,0,1,800.0,1748.5,0.0,0.0,0.0,21273.86,0,0,3073.5,12,0,0,0,1,4,5,4,0,0,0,1,0,1,0,0,0,2,0,0,2.186,0.32,0
51,0.7,1,1,2,1,1621.1,1,0,0,1.6,0,1,3136.4,2167.11,38735.18,684.23,0.218,1145.82,0,0,4421.63,24,0,0,1,2,4,1,4,0,0,1,1,0,0,1,0,0,2,0,0,0.691,0.117,0
40,5.1,0,1,2,1,1471.36,1,1,0,3.4,0,0,3873.77,2304.47,0.0,0.0,0.0,1724.39,0,0,2679.08,24,0,0,1,3,2,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0.595,0.058,0
28,0.4,1,0,2,0,0.0,0,0,0,0.7,0,1,2030.8,1869.45,0.0,0.0,0.0,3612.77,0,0,15560.14,36,0,0,1,3,4,4,4,0,0,0,1,0,0,1,0,0,2,0,0,0.921,0.639,0
28,0.2,1,1,3,0,0.0,0,1,0,0.3,0,1,2821.14,2724.75,0.0,0.0,0.0,2568.29,0,0,7003.58,36,0,0,1,3,5,4,1,1,0,0,1,0,0,1,1,1,4,1,0,0.966,0.207,0
51,14.1,0,0,4,1,3950.73,1,0,1,0.0,0,1,731.42,1503.58,0.0,0.0,0.0,6372.99,0,0,4544.78,36,0,0,1,1,5,1,5,0,0,1,1,0,1,1,1,0,4,1,0,2.056,0.518,0
26,1.4,0,0,3,1,3043.08,1,1,0,13.4,1,0,2980.8,2137.49,0.0,0.0,0.0,11056.46,0,0,1000.0,84,1,0,0,2,5,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0.717,0.028,0
36,2.2,0,0,0,0,0.0,0,0,0,3.2,0,0,1381.02,659.59,0.0,0.0,0.0,7903.82,0,0,16822.16,72,0,0,0,3,4,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0.478,1.015,0
53,1.2,0,1,4,0,0.0,0,0,0,0.5,0,1,2663.43,2309.88,0.0,0.0,0.0,297.38,0,0,4623.41,12,0,0,0,2,1,3,3,1,0,0,1,0,0,0,0,1,2,0,0,0.867,0.145,0
38,0.1,1,0,0,0,0.0,0,1,0,8.0,1,0,4263.77,1945.35,13327.84,705.54,0.165,1025.34,0,0,2214.69,36,1,0,1,3,1,5,2,0,0,0,0,0,0,1,0,0,1,0,0,0.456,0.043,0
29,0.5,1,0,1,1,3639.6,1,1,0,17.0,1,0,3759.51,2894.02,0.0,0.0,0.0,1935.65,0,0,3891.67,48,0,0,0,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0.77,0.086,0
41,7.6,0,0,2,1,3775.96,1,1,0,0.0,0,1,2645.85,2052.07,0.0,0.0,0.0,3387.27,1,1,11298.29,24,0,0,0,3,3,2,3,1,0,1,1,0,0,0,0,1,2,0,0,0.776,0.356,1
54,3.9,0,0,1,0,0.0,0,1,0,2.6,0,0,1472.83,1200.21,0.0,0.0,0.0,2283.89,0,0,2969.0,12,0,0,0,5,4,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0.815,0.168,0
48,1.3,0,1,4,1,2005.52,1,0,0,2.9,0,0,1581.55,1897.65,41172.43,695.16,0.44,12025.51,0,0,12237.38,36,0,0,0,3,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.645,0
69,4.2,0,1,2,0,0.0,0,1,0,3.4,0,0,2059.6,1735.33,0.0,0.0,0.0,1492.76,0,0,3138.16,12,1,1,1,3,2,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0.843,0.127,0
